id,polarity,score
824956748121387010,Neutral,0.0
824957093757255680,Neutral,0.0
824957124560171008,Neutral,0.0
824957179832709121,Neutral,0.0
824957240931209220,Neutral,0.0
824957638211428352,Neutral,0.0
824957854809329664,Neutral,0.0
824957963144138752,Positive,0.362
824958163174748160,Neutral,0.0
824958704172793860,Neutral,0.0
824958982175481856,Neutral,0.0
824959785896382464,Positive,0.889
824960547078684673,Neutral,0.0
824961499886190592,Positive,0.504
824961511353376768,Neutral,0.0
824963553555861505,Neutral,0.0
824964138170462208,Neutral,0.0
824964478144020480,Neutral,0.0
824965213464195072,Neutral,0.0
824965701261619200,Neutral,0.0
824965702343811074,Neutral,0.0
824965939892461568,Positive,0.321
824967489289220096,Neutral,0.0
824967535791599616,Neutral,0.0
824967836728692736,Neutral,0.0
824967849152303105,Positive,0.567
824968464620101632,Neutral,0.0
824968930292674560,Positive,0.052000000000000005
824968987926736897,Positive,0.267
824969994924470274,Positive,0.252
824970306615857152,Positive,0.2
824970412408795136,Negative,-0.32
824970586095026176,Positive,0.268
824970636686684161,Neutral,0.0
824970865502715908,Neutral,0.0
824970896427347969,Positive,0.8
824971939320098819,Negative,-0.327
824972652464926722,Neutral,0.0
824974024056901632,Positive,0.627
824974601784541184,Negative,-0.245
824974623938801664,Positive,0.2
824975195425402881,Neutral,0.0
824975461709180928,Positive,0.167
824975766609866753,Neutral,0.0
824976216079859712,Neutral,0.0
824976669895192576,Neutral,0.0
824976744805433344,Negative,-0.118
824977058073808897,Positive,0.344
824977249761898496,Neutral,0.0
824977553802874880,Neutral,0.0
824978553989120002,Neutral,0.0
824979106160922624,Positive,0.174
824979694303006720,Positive,0.167
824980030853935104,Neutral,0.0
824980542512828421,Neutral,0.0
824980657378062337,Positive,0.815
824980724595896323,Positive,1.2000000000000002
824980989038432256,Neutral,0.0
824981047582523393,Neutral,0.0
824981380958351361,Neutral,0.0
824981404417191937,Negative,-1.264
824981410683420673,Neutral,0.0
824981410943528960,Positive,0.07200000000000001
824981561586114561,Neutral,0.0
824981772463198209,Negative,-0.139
824981790507024384,Positive,0.12299999999999997
824982362668810240,Neutral,0.0
824983343464845312,Neutral,0.0
824983914796167168,Neutral,0.0
824984462500835328,Positive,0.273
824984880501121024,Neutral,0.0
824985140829024257,Positive,0.318
824985257476759552,Neutral,0.0
824985375412207617,Neutral,0.0
824985809002565632,Neutral,0.0
824985821870772225,Positive,0.3
824985897066061828,Neutral,0.0
824985948278644739,Neutral,0.0
824985980717395968,Positive,0.241
824986142114197505,Neutral,0.0
824986226331701248,Positive,0.167
824986421916209152,Neutral,0.0
824986482607808512,Positive,0.268
824986555307659264,Neutral,0.0
824986908296040448,Neutral,0.0
824987145051979776,Positive,0.292
824987299440115714,Neutral,0.0
824987419422420993,Neutral,0.0
824987448182702080,Neutral,0.0
824987743113601024,Neutral,0.0
824988038497452033,Neutral,0.0
824988142163939329,Neutral,0.0
824988206693249024,Neutral,0.0
824988333201879040,Neutral,0.0
824988511925334016,Neutral,0.0
824988561917087744,Positive,0.4
824989130291609602,Neutral,0.0
824989146120859648,Neutral,0.0
824989599864729600,Neutral,0.0
824989631762530304,Neutral,0.0
824990112165535744,Positive,1.2550000000000001
824990270064300032,Neutral,0.0
824990356567625729,Neutral,0.0
824990393179766784,Neutral,0.0
824990462448648192,Neutral,0.0
824991460768509956,Neutral,0.0
824992074252611584,Neutral,0.0
824992085577129984,Neutral,0.0
824992470010327040,Negative,-0.186
824992706921369600,Neutral,0.0
824993026913214465,Positive,0.577
824993557429751809,Neutral,0.0
824993741576380416,Neutral,0.0
824993883746627590,Neutral,0.0
824994025124003842,Neutral,0.0
824994673362137088,Positive,1.0
824994823597867008,Neutral,0.0
824995093291626498,Positive,0.186
824995316818702339,Neutral,0.0
824995528421294080,Neutral,0.0
824995560155398144,Neutral,0.0
824995581101740032,Neutral,0.0
824996867763232769,Neutral,0.0
824997089524477952,Positive,0.263
824997446291959808,Neutral,0.0
824997940137754624,Neutral,0.0
824997981195603968,Positive,4.6000000000000005
824998036573032448,Positive,4.6000000000000005
824998038359908352,Positive,0.9880000000000001
824998060119949312,Neutral,0.0
824998415335514113,Positive,0.2
824998891393253376,Neutral,0.0
824998901421834244,Neutral,0.0
824999250039803905,Neutral,0.0
824999437734916096,Neutral,0.0
824999587031183360,Neutral,0.0
824999696221483008,Neutral,0.0
824999747048005632,Neutral,0.0
824999845991763968,Neutral,0.0
825000096857223169,Neutral,0.0
825000138619895808,Neutral,0.0
825000768990281729,Neutral,0.0
825000813273640961,Neutral,0.0
825000818004807680,Neutral,0.0
825001139498315777,Neutral,0.0
825001340967452672,Neutral,0.0
825001836620832768,Neutral,0.0
825002085074624513,Neutral,0.0
825002599745150981,Neutral,0.0
825003082111123458,Neutral,0.0
825003257093197828,Negative,-0.375
825003386718285824,Neutral,0.0
825003808191311873,Neutral,0.0
825004240909324288,Neutral,0.0
825004247787859969,Neutral,0.0
825004319833481218,Neutral,0.0
825004612327505920,Positive,0.8
825005038451843072,Negative,-0.055999999999999994
825005360410943488,Neutral,0.0
825005498940477441,Neutral,0.0
825005538618531840,Neutral,0.0
825005582545465344,Negative,-0.375
825005730738626560,Positive,0.292
825005892487770113,Neutral,0.0
825006092421849088,Neutral,0.0
825006276237197313,Neutral,0.0
825006657717551107,Neutral,0.0
825007036161093632,Positive,0.849
825007530480857091,Neutral,0.0
825007669152985090,Neutral,0.0
825007743677382656,Neutral,0.0
825007767274479616,Neutral,0.0
825007978252230658,Positive,0.351
825008738612420608,Neutral,0.0
825008849123942400,Neutral,0.0
825009011636453377,Positive,0.276
825009261386149888,Neutral,0.0
825009291258060805,Neutral,0.0
825009452361211904,Neutral,0.0
825009806767431682,Negative,-0.186
825010110627930113,Neutral,0.0
825010248536584193,Positive,0.137
825010786015776768,Positive,0.294
825010826402725888,Neutral,0.0
825010961065066497,Positive,0.363
825011563887198208,Negative,-0.194
825011657583718401,Neutral,0.0
825011783576465409,Positive,0.176
825011861770928128,Neutral,0.0
825012252973490177,Positive,0.11399999999999999
825012801852755968,Positive,4.6000000000000005
825013025274990592,Neutral,0.0
825013119722348544,Positive,0.252
825013219328552960,Positive,0.186
825013276513800192,Neutral,0.0
825013280389357568,Positive,0.241
825013795554680832,Positive,0.252
825013995493015552,Positive,0.186
825014428839993344,Neutral,0.0
825014571731664896,Negative,-0.127
825015130018574336,Neutral,0.0
825016086835769344,Neutral,0.0
825016203395600385,Positive,0.16100000000000003
825016226946629633,Negative,-0.024999999999999994
825016239772807174,Positive,0.119
825016329736314880,Neutral,0.0
825016476461592576,Neutral,0.0
825016519872516097,Neutral,0.0
825017248460992512,Neutral,0.0
825017282371919874,Positive,0.249
825018067524665345,Neutral,0.0
825018156360032256,Neutral,0.0
825018174462689281,Neutral,0.0
825018261402218500,Positive,0.15
825018517187502081,Positive,0.15
825018706212184064,Positive,0.167
825018834549628932,Neutral,0.0
825018909988372480,Positive,0.15
825019070730924032,Negative,-0.17
825019227035701248,Positive,0.167
825021404752015360,Positive,0.231
825021533131304962,Neutral,0.0
825021607626231808,Neutral,0.0
825021629289816064,Positive,0.085
825021941329321984,Positive,0.302
825022662099492866,Neutral,0.0
825022699030261760,Neutral,0.0
825023472887877632,Neutral,0.0
825023667491000321,Negative,-0.084
825025020921516032,Positive,0.294
825025692580601856,Neutral,0.0
825025723492614145,Neutral,0.0
825025773497094145,Neutral,0.0
825026421156372481,Positive,0.198
825026537808289792,Positive,0.375
825026679680663552,Neutral,0.0
825027269273985025,Positive,0.175
825027614947549184,Neutral,0.0
825028373353213952,Neutral,0.0
825028645605490697,Positive,0.412
825028824190611456,Neutral,0.0
825028890619965440,Positive,0.412
825029076129771520,Neutral,0.0
825029078021337088,Positive,0.412
825029103753519104,Neutral,0.0
825029327423229957,Negative,-0.092
825029744114749440,Neutral,0.0
825029995391229956,Positive,0.412
825030359356018688,Positive,0.209
825030376456335364,Positive,0.328
825031516153638913,Positive,0.187
825031655685496832,Neutral,0.0
825031752720723974,Negative,-0.375
825031815664590849,Neutral,0.0
825031981595521025,Positive,0.187
825032179092631552,Neutral,0.0
825032449826684928,Neutral,0.0
825032635214860288,Neutral,0.0
825032771248742401,Negative,-0.146
825032919366434816,Positive,1.0
825033123884838912,Neutral,0.0
825033261588033538,Positive,0.165
825033479683444736,Neutral,0.0
825033654489513990,Neutral,0.0
825033852095700993,Positive,0.412
825034145134997505,Neutral,0.0
825034198507466752,Positive,0.194
825034711831572485,Positive,0.412
825034919780941824,Neutral,0.0
825035231690424320,Positive,0.412
825035297666785280,Negative,-0.193
825035326372605952,Neutral,0.0
825035565418553344,Neutral,0.0
825035815973748737,Neutral,0.0
825035996161048577,Positive,0.542
825036354513944576,Neutral,0.0
825036750955220992,Positive,0.225
825036869419274240,Positive,0.454
825036998046019586,Neutral,0.0
825037492151865345,Negative,-0.092
825037785161691136,Neutral,0.0
825038012182577153,Neutral,0.0
825038415733329921,Positive,0.15
825038446062350336,Neutral,0.0
825038529889701889,Neutral,0.0
825038549082841090,Neutral,0.0
825038559598018560,Neutral,0.0
825038618783862786,Negative,-0.245
825038748190662656,Negative,-0.245
825039136902041601,Positive,0.412
825039266715680768,Positive,0.775
825039442524110849,Neutral,0.0
825039466687561732,Neutral,0.0
825039761316466691,Positive,0.632
825039849438707713,Positive,0.412
825039890714877952,Positive,0.775
825040316151582720,Positive,0.18300000000000002
825040558091620352,Positive,0.775
825040867652153344,Negative,-0.268
825041091736936448,Negative,-0.05200000000000002
825041092819222528,Neutral,0.0
825041588967444484,Positive,4.4
825041657976365057,Positive,4.4
825041696333271040,Neutral,0.0
825041904588955648,Neutral,0.0
825042200660676609,Neutral,0.0
825042206398504961,Neutral,0.0
825042451517865984,Neutral,0.0
825042829927968768,Neutral,0.0
825042966645465088,Neutral,0.0
825043003697938432,Neutral,0.0
825043204273758209,Positive,0.114
825043332820770816,Positive,0.15
825043588513935360,Positive,0.187
825043596323725312,Positive,0.175
825043645187358727,Neutral,0.0
825043658692923393,Neutral,0.0
825043854420086784,Positive,0.085
825043869322641409,Neutral,0.0
825043897571299328,Neutral,0.0
825043934086705152,Neutral,0.0
825043948427210752,Neutral,0.0
825043972569575424,Neutral,0.0
825043984057790465,Neutral,0.0
825043989028012032,Neutral,0.0
825044197258514434,Negative,-0.468
825044565690286080,Neutral,0.0
825044583021211648,Neutral,0.0
825044606467325952,Neutral,0.0
825044622565048322,Neutral,0.0
825044676533170176,Neutral,0.0
825044773266399244,Neutral,0.0
825044785727680513,Positive,0.175
825044834566209538,Neutral,0.0
825044874256789504,Neutral,0.0
825044939914440704,Neutral,0.0
825045064581791745,Neutral,0.0
825045108189978624,Neutral,0.0
825045113822908421,Neutral,0.0
825045116570198016,Neutral,0.0
825045217661353984,Neutral,0.0
825045345805750273,Neutral,0.0
825045469512482819,Neutral,0.0
825045510566338560,Negative,-0.423
825045595270311937,Neutral,0.0
825045682859945985,Neutral,0.0
825045726724030464,Neutral,0.0
825045831656955904,Positive,0.294
825045852662222848,Positive,0.573
825046020287500296,Neutral,0.0
825046054823460866,Neutral,0.0
825046091490086914,Neutral,0.0
825046142882869248,Neutral,0.0
825047152699260931,Positive,0.2
825047187872690176,Positive,0.214
825047263017857025,Neutral,0.0
825047538650718208,Positive,0.187
825047660763684865,Neutral,0.0
825048011827007490,Neutral,0.0
825048137790283778,Neutral,0.0
825048145071579137,Neutral,0.0
825048160762470401,Neutral,0.0
825048331302862849,Positive,0.167
825048482838900737,Neutral,0.0
825048525662728196,Neutral,0.0
825048763253219328,Neutral,0.0
825048773667627008,Neutral,0.0
825048784765739008,Neutral,0.0
825048794999853056,Neutral,0.0
825049042304585728,Neutral,0.0
825049608514633729,Neutral,0.0
825050280123367426,Neutral,0.0
825050325467934720,Neutral,0.0
825050391930925056,Neutral,0.0
825050446473654273,Neutral,0.0
825050458662240258,Neutral,0.0
825050682893807616,Neutral,0.0
825051305089523712,Neutral,0.0
825051417773801472,Neutral,0.0
825051576519757824,Neutral,0.0
825051690852167680,Neutral,0.0
825051815121211392,Positive,0.007000000000000006
825052271159410688,Neutral,0.0
825052446162579456,Neutral,0.0
825052498679447553,Neutral,0.0
825052562730610688,Positive,0.286
825052867081834496,Neutral,0.0
825053159047454720,Neutral,0.0
825053240135970816,Positive,0.15
825053375561658370,Positive,0.313
825053546752180224,Neutral,0.0
825053952546897920,Neutral,0.0
825054159724486656,Positive,0.114
825054377840869376,Neutral,0.0
825054557822709762,Neutral,0.0
825054601476976640,Neutral,0.0
825054947955716096,Positive,0.412
825055200079540224,Positive,0.242
825055215166554112,Neutral,0.0
825055804092882944,Neutral,0.0
825056066954215424,Neutral,0.0
825056115406671874,Neutral,0.0
825056138697830400,Positive,0.2
825056155642781696,Neutral,0.0
825056225574404096,Neutral,0.0
825056367186702337,Neutral,0.0
825056417019211776,Neutral,0.0
825056475148083200,Positive,0.414
825056795546812421,Neutral,0.0
825057202046119936,Neutral,0.0
825057500244348930,Negative,-0.13
825057700023263233,Positive,0.414
825057829476118528,Neutral,0.0
825058139070296065,Neutral,0.0
825058318615851008,Neutral,0.0
825058374534443010,Positive,0.392
825058765351374850,Neutral,0.0
825058949955198976,Positive,0.179
825059041047146501,Neutral,0.0
825059250888175616,Neutral,0.0
825059270152581121,Neutral,0.0
825059472267735040,Positive,0.179
825059745237196800,Positive,0.179
825059868700712961,Positive,0.179
825060105511124992,Neutral,0.0
825060651584339969,Neutral,0.0
825060743871492096,Neutral,0.0
825061114765594624,Positive,0.2
825061120243281922,Positive,0.154
825061578248749058,Neutral,0.0
825061771241254917,Neutral,0.0
825062682571177984,Neutral,0.0
825063483922329600,Positive,0.361
825063891189235712,Neutral,0.0
825063898973949953,Neutral,0.0
825063904682377221,Neutral,0.0
825063928254316544,Negative,-0.157
825063961896812544,Neutral,0.0
825064240545484800,Neutral,0.0
825064343469490184,Positive,0.195
825064367376982016,Neutral,0.0
825065669267947522,Negative,-0.036000000000000004
825065748511019012,Neutral,0.0
825065818400686083,Neutral,0.0
825066027826429952,Neutral,0.0
825066378885373952,Neutral,0.0
825066562004647936,Neutral,0.0
825066782075535364,Neutral,0.0
825066901390950400,Neutral,0.0
825066977941127169,Positive,0.183
825067080819015681,Neutral,0.0
825067258900779009,Neutral,0.0
825067459266895872,Positive,0.085
825067881830416384,Neutral,0.0
825068168842457088,Neutral,0.0
825068269468020736,Neutral,0.0
825068427513507844,Neutral,0.0
825068447017103362,Positive,0.279
825068812110282754,Positive,0.183
825069643211563008,Neutral,0.0
825069691106426880,Neutral,0.0
825070854019096581,Neutral,0.0
825070886826946563,Neutral,0.0
825071167312691201,Positive,0.204
825071477615534080,Neutral,0.0
825071504668901377,Positive,0.238
825071523652321280,Positive,0.144
825071732751003650,Neutral,0.0
825072002151051264,Neutral,0.0
825072402262589441,Neutral,0.0
825072440162316288,Neutral,0.0
825072589315915776,Neutral,0.0
825072732576571393,Negative,-0.167
825072955331850241,Negative,-0.118
825072986143076352,Neutral,0.0
825073005504102400,Neutral,0.0
825073668812394500,Negative,-0.118
825073893576675328,Negative,-0.118
825074066243592192,Neutral,0.0
825074104000733188,Positive,0.085
825074462060113920,Positive,0.144
825074499074850816,Neutral,0.0
825074763647373312,Neutral,0.0
825075020238053376,Neutral,0.0
825075043633917952,Positive,0.271
825075430852087809,Neutral,0.0
825075500460675072,Neutral,0.0
825075592596840448,Neutral,0.0
825076627474358272,Neutral,0.0
825077042144276480,Neutral,0.0
825077042177769475,Neutral,0.0
825077042320388096,Neutral,0.0
825077042702082049,Neutral,0.0
825077414233513984,Neutral,0.0
